IDU,row_spacing,plant_spacing,rmse,match_rate,density_ratio,points_expected,points_found,unmatched_grid_pct,vines_missing_pct,vines_missing_pct_presence
830860000B0354,2.25,1.3,0.545,0.477,2.79,1732,828,52.19,0.0,64.2
830850000D0115,2.5,1.45,0.425,0.611,1.82,1693,1021,39.69,1.36,45.19
84122000AV0164,1.9,1.3,0.464,0.398,6.88,1259,208,83.48,58.46,85.46
26377000AI0294,2.15,1.15,0.554,0.599,4.06,2545,853,66.48,44.05,75.36
261190000C1023,2.0,0.9,0.273,0.615,1.55,143,88,38.46,0.0,35.66
84088000AO0116,2.0,1.25,0.521,0.663,6.83,1736,313,81.97,72.81,85.37
84036000BA0092,2.0,1.25,0.521,0.512,3.72,1528,506,66.88,35.34,73.1
840870000N1578,2.25,0.85,0.312,0.688,207.15,2693,11,99.59,99.41,99.52
262330000A0346,1.95,1.25,0.504,0.491,5.86,4840,1000,79.34,57.93,82.93
841300000B0655,2.15,1.15,0.501,0.507,4.95,1034,249,75.92,52.51,79.79
840390000C0452,2.0,1.1,0.499,0.538,2.2,1311,707,46.07,0.0,54.46
84106000AD0049,1.95,1.25,0.535,0.667,6.36,1952,381,80.48,70.75,84.27
840160000A1607,1.3,1.35,0.292,0.548,14.05,295,17,94.24,89.49,92.88
841380000S0461,2.3,1.05,0.356,0.823,9.47,2065,195,90.56,88.52,89.44
84102000AI0100,2.0,1.25,0.513,0.467,4.6,2433,641,73.65,43.57,78.26
84031000AS0014,2.3,1.05,0.397,0.833,7.45,1356,169,87.54,85.03,86.58
831080000D0204,2.5,0.75,0.389,0.718,1.26,6151,4362,29.08,1.25,20.44
84118000AX0082,1.7,1.05,0.44,0.496,2.07,5802,2867,50.59,0.45,51.65
840560000A0440,1.75,1.15,0.425,0.642,38.33,2338,61,97.39,95.94,97.39
84036000AZ0093,2.0,0.95,0.451,0.508,2.09,732,373,49.04,0.0,52.05
840520000D0010,2.75,1.45,0.574,0.414,4.34,3761,1250,66.76,19.76,76.95
83101000AS0037,2.5,1.65,0.499,0.507,5.05,2165,527,75.66,52.01,80.18
84086000AH0165,2.15,1.15,0.411,0.427,18.89,1209,67,94.46,87.01,94.71
830730000A0138,2.45,1.15,0.172,0.857,158.67,952,6,99.37,99.26,99.37
84082000BM0283,2.15,1.15,0.434,0.639,3.67,242,69,71.49,55.37,72.73
84007000BS0359,2.0,1.25,0.403,0.564,3.06,6510,2316,64.42,36.87,67.31
83112000DB0100,2.2,1.1,0.505,0.506,2.66,301,134,55.48,11.96,62.46
840290000F0362,2.15,1.15,0.546,0.563,2.3,624,354,43.27,0.0,56.57
071130000B1109,2.15,1.4,0.544,0.458,7.82,3435,573,83.32,63.61,87.22
840680000B0271,2.5,1.25,0.551,0.388,4.19,10019,3270,67.36,15.85,76.11
841170000B0287,2.15,1.15,0.547,0.571,2.43,2878,1566,45.59,4.73,58.93
841220000B0960,2.1,1.15,0.53,0.639,4.06,2617,801,69.39,52.12,75.39
830720000D0539,2.45,1.4,0.565,0.435,3.77,1238,475,61.63,11.71,73.51
262750000F0528,2.35,1.05,0.478,0.439,3.93,424,118,72.17,36.56,74.53
263800000C1671,1.5,1.1,0.405,0.667,1.46,3116,2078,33.31,0.03,31.39
13112000CB0010,1.8,1.05,0.398,0.616,157.17,7230,45,99.38,98.99,99.36
841380000F0373,2.0,1.25,0.529,0.592,4.2,1439,440,69.42,48.37,76.16
84003000CP0114,2.2,1.35,0.569,0.488,3.05,2960,1402,52.64,2.91,67.2
830470000C0574,2.0,1.2,0.491,0.419,2.87,14730,6129,58.39,0.79,65.13
84029000AB0064,1.85,1.25,0.484,0.595,13.07,1098,94,91.44,85.61,92.35
07070000AC0062,,,,,,,,,,
840160000A2200,1.65,1.25,0.484,0.7,32.88,37681,1223,96.75,95.37,96.96
83129000AC0489,2.45,2.2,0.399,0.469,14.73,324,23,92.9,84.88,93.21
841260000E0422,2.5,0.95,0.401,0.667,10.85,282,24,91.49,87.23,90.78
262330000A0209,2.35,1.05,0.472,0.736,13.94,1366,95,93.05,90.56,92.83
830730000F1167,2.35,1.15,0.459,0.375,6.45,651,116,82.18,52.53,84.49
830180000B0472,2.45,1.45,0.457,0.676,1.75,680,443,34.85,3.68,42.94
261190000A0156,2.0,1.25,0.502,0.467,6.78,529,98,81.47,60.3,85.26
840260000F0262,2.15,1.05,0.523,0.518,2.44,2690,1375,48.88,1.23,59.0
830910000E0831,1.15,0.9,0.33,0.511,1.66,1130,561,50.35,2.92,39.65
840670000D0607,2.15,1.15,0.526,0.568,4.2,2297,669,70.88,48.76,76.19
263570000D0031,2.3,1.05,0.346,0.775,1.42,4025,2759,31.45,11.5,29.37
830510000E1499,2.25,1.35,0.486,0.425,27.23,1198,54,95.49,89.4,96.33
841330000F0488,2.15,1.0,0.523,0.536,2.35,247,133,46.15,0.0,57.49
841480000A0455,2.15,1.15,0.431,0.787,1.94,1744,945,45.81,31.19,48.39
841380000F0084,2.15,1.15,0.529,0.568,4.27,1111,331,70.21,47.52,76.6
83148000AH0241,2.2,0.95,0.514,0.484,2.51,5042,2441,51.59,0.02,60.21
07264000AM0023,2.0,1.25,0.527,0.547,2.93,1844,796,56.83,21.1,65.89
840370000E0438,2.05,1.05,0.438,0.743,13.54,758,52,93.14,90.77,92.61
840370000F0884,2.25,0.8,0.288,0.62,1.45,927,587,36.68,0.0,30.96
263800000C0744,2.0,1.25,0.526,0.667,3.78,540,176,67.41,51.11,73.52
26054000AM0249,2.2,1.1,0.416,0.749,1.6,3161,2028,35.84,14.33,37.65
84082000AS0155,2.15,1.1,0.528,0.518,2.41,1941,1018,47.55,0.0,58.48
072790000B0096,2.25,1.1,0.549,0.534,2.49,4393,2374,45.96,0.0,59.91
841170000C0241,1.95,1.25,0.472,0.606,8.05,515,77,85.05,75.34,87.57
830330000C0116,2.2,1.6,0.54,0.39,7.31,1257,230,81.7,53.06,86.32
841270000D0687,2.25,1.1,0.39,0.778,1.39,581,438,24.61,3.1,27.88
830180000D0782,2.45,1.3,0.371,0.699,1.54,857,592,30.92,1.17,34.89
830260000C0250,2.55,1.45,0.448,0.443,23.25,558,27,95.16,89.07,95.7
262750000I0369,2.05,1.15,0.373,0.872,2.57,239,95,60.25,54.39,61.09
841500000F0200,2.3,1.05,0.47,0.878,1.95,3865,2053,46.88,39.48,48.62
830950000H0243,2.3,1.35,0.51,0.593,17.33,1109,80,92.79,87.83,94.23
84127000AW0035,2.1,0.85,0.319,0.777,1.17,2625,2108,19.7,0.0,14.17
070150000C0704,2.55,0.9,0.313,0.545,2.47,491,186,62.12,30.55,59.47
840370000G0007,1.95,1.1,0.514,0.663,3.64,4060,1286,68.33,52.19,72.56
830490000D1512,2.35,1.25,0.371,0.532,1.94,366,193,47.27,0.82,48.36
840190000G0512,1.95,1.0,0.36,0.562,19.65,334,18,94.61,90.42,94.91
840770000C0080,2.0,1.25,0.537,0.561,5.02,1215,323,73.42,52.59,80.08
261790000B0583,2.0,1.25,0.533,0.604,5.66,900,206,77.11,62.11,82.33
071260000G0475,2.05,1.3,0.332,0.692,59.44,535,9,98.32,97.57,98.32
261790000B0372,2.0,1.25,0.515,0.514,2.66,506,231,54.35,11.26,62.45
26345000BK0257,1.65,1.5,0.418,0.676,8.77,377,48,87.27,81.17,88.59
841150000B0604,2.25,1.1,0.382,0.643,2.47,673,281,58.25,35.07,59.44
830830000B0251,2.5,1.95,0.554,0.406,3.7,1843,681,63.05,8.9,72.98
831400000C0102,2.55,1.3,0.569,0.615,23.23,11799,708,94.0,90.24,95.69
072910000A0796,,,,,,,,,,
84028000AY0269,2.1,1.15,0.383,0.869,5.95,2706,450,83.37,80.86,83.19
07264000AX0165,2.2,0.95,0.333,0.771,29.09,989,27,97.27,96.46,96.56
840390000F0700,2.0,1.1,0.501,0.626,4.7,1570,397,74.71,59.62,78.73
84106000AD0035,2.15,1.15,0.39,0.522,5.43,782,152,80.56,62.79,81.59
84046000AB0145,,,,,,,,,,
07056000AE0501,1.9,1.2,0.495,0.484,3.11,1080,417,61.39,20.19,67.87
830750000B1180,2.25,0.95,0.492,0.517,2.27,860,443,48.49,0.35,55.93
261190000C1030,2.05,0.8,0.469,0.561,1.91,469,265,43.5,0.0,47.76
84086000AI0346,2.0,1.35,0.507,0.568,10.8,1199,133,88.91,80.48,90.74
07174000AC0237,1.9,1.2,0.514,0.693,3.47,947,311,67.16,52.59,71.17
840370000E0168,1.95,0.85,0.44,0.619,1.66,705,433,38.58,0.71,39.86
841170000B0822,2.35,1.05,0.499,0.614,11.42,1862,178,90.44,84.43,91.25
840390000G0903,1.9,1.15,0.377,0.875,3.54,2166,569,73.73,69.99,71.75
830450000B0557,2.4,1.35,0.535,0.426,14.95,5247,450,91.42,79.86,93.31
84086000AI0270,2.25,1.4,0.558,0.53,7.93,2419,412,82.97,67.88,87.39
263570000E0128,1.9,1.2,0.444,0.444,29.63,3733,138,96.3,91.67,96.62
830870000C0553,2.3,1.45,0.566,0.427,3.43,9058,3748,58.62,3.12,70.87
26054000AE0145,2.05,1.05,0.505,0.54,2.24,1470,793,46.05,0.07,55.44
840960000B0908,,,,,,,,,,
830260000F0580,2.4,1.65,0.459,0.446,25.36,558,25,95.52,89.96,96.06
841460000C0113,2.0,1.25,0.527,0.569,7.02,5470,969,82.29,68.85,85.76
26179000ZA0120,2.4,1.0,0.368,0.778,2.1,3089,1392,54.94,42.05,52.31
84046000AM0007,2.65,0.9,0.279,0.509,4.97,149,28,81.21,63.09,79.87
840170000B0858,2.4,1.0,0.336,0.919,6.05,1355,192,85.83,84.58,83.47
83097000AK0218,2.4,1.85,0.46,0.559,2.11,857,471,45.04,1.75,52.63
83063000AC0076,2.25,1.4,0.533,0.422,6.48,1179,239,79.73,51.99,84.56
840890000A0104,2.5,1.35,0.442,0.618,1.79,6176,3852,37.63,0.0,44.17
841160000A0341,2.15,1.15,0.507,0.456,4.07,8793,2622,70.18,34.64,75.44
84127000AX0057,1.95,1.2,0.383,0.875,20.96,1090,49,95.5,94.86,95.23
07264000AE0401,1.85,1.2,0.477,0.568,13.54,1652,126,92.37,86.56,92.62
26220000AC0109,2.2,1.1,0.471,0.419,2.9,642,251,60.9,6.7,65.58
26345000AK0100,2.05,1.15,0.515,0.506,2.46,3013,1527,49.32,0.0,59.34
26345000AC0035,2.15,1.15,0.541,0.587,3.86,3246,1130,65.19,40.7,74.09
261820000A0185,2.05,1.2,0.522,0.539,2.35,1244,664,46.62,0.96,57.4
07345000ZB0320,2.1,1.0,0.489,0.587,1.94,4298,2539,40.93,0.0,48.58
840420000C0289,2.55,1.35,0.565,0.49,3.8,365,129,64.66,27.95,73.7
841500000H0622,2.15,1.15,0.552,0.578,2.38,9986,5651,43.41,2.03,57.93
830940000A0118,2.2,1.95,0.572,0.436,3.58,404,163,59.65,7.43,72.03
840840000B1336,2.25,1.3,0.562,0.525,2.88,1081,532,50.79,6.2,65.22
84102000AH0049,2.25,1.1,0.469,0.805,3.44,2628,803,69.44,62.02,70.93
07279000AM0198,2.2,1.0,0.34,0.708,1.44,1576,1083,31.28,2.92,30.77
84028000AX0058,2.2,1.1,0.439,0.749,14.62,2676,200,92.53,90.02,93.16
830990000B0060,2.5,1.35,0.453,0.552,2.06,1469,822,44.04,0.0,51.4
83097000AH0134,2.5,1.8,0.574,0.392,4.11,1700,595,65.0,10.82,75.65
841170000C0619,2.15,1.15,0.486,0.667,3.98,1274,374,70.64,55.97,74.88
830320000E0581,2.25,1.35,0.566,0.501,2.89,1737,862,50.37,0.86,65.34
07070000AL0050,1.9,1.2,0.491,0.527,8.84,3997,523,86.92,75.16,88.69
07264000AT0019,2.2,1.0,0.522,0.584,2.08,2442,1439,41.07,0.0,52.01
840450000A0056,2.35,1.05,0.47,0.725,4.92,541,124,77.08,68.39,79.67
831250000C0309,2.15,1.2,0.541,0.536,2.44,1669,900,46.08,0.0,59.02
26377000AC0020,1.8,1.15,0.446,0.652,14.34,1678,122,92.73,88.86,93.03
261920000C0069,2.05,1.2,0.507,0.544,3.11,3860,1536,60.21,26.81,67.85
84029000AB0061,2.4,0.85,0.357,0.727,73.35,1467,16,98.91,98.5,98.64
071520000A0499,1.9,1.2,0.477,0.579,2.28,41,22,46.34,7.32,56.1
841260000B0525,2.5,1.0,0.343,0.756,3.59,665,170,74.44,66.17,72.18
841380000K0254,2.0,1.25,0.532,0.685,6.88,3824,711,81.41,72.86,85.46
840260000B0071,1.5,0.95,0.166,0.667,561.0,1122,2,99.82,99.73,99.82
840300000E0479,2.0,1.2,0.516,0.659,3.83,792,257,67.55,50.76,73.86
841300000B0331,1.95,1.25,0.506,0.527,3.4,2886,1024,64.52,32.64,70.62
84138000AY0010,2.25,1.1,0.461,0.734,1.7,1744,1140,34.63,10.95,41.34
840300000D0070,2.0,1.25,0.384,0.644,10.56,285,29,89.82,84.21,90.53
07042000BC0052,2.15,1.15,0.548,0.574,3.11,1364,602,55.87,23.09,67.82
83097000AC0539,2.05,0.9,0.461,0.512,2.04,1831,946,48.33,0.0,50.96
840840000D0114,2.55,1.15,0.378,0.581,2.31,307,136,55.7,23.78,56.68
831400000E0524,2.2,1.3,0.558,0.465,3.06,2200,1017,53.77,0.68,67.27
83107000BK0105,2.2,1.25,0.569,0.558,2.61,3791,2085,45.0,1.42,61.73
830730000F0542,2.0,1.3,0.461,0.447,26.74,1818,76,95.82,90.65,96.26
830320000E1516,2.45,1.55,0.508,0.793,9.98,1687,203,87.97,84.83,89.98
262750000F0414,2.1,1.15,0.347,0.746,1.33,792,601,24.12,0.0,25.0
26367000AE0269,2.0,1.25,0.529,0.522,3.81,4085,1385,66.1,35.03,73.78
841360000B0887,2.0,1.25,0.539,0.619,4.5,833,244,70.71,52.7,77.79
26377000AI0262,2.15,1.15,0.55,0.59,4.43,6689,2042,69.47,48.27,77.44
13079000AH0156,2.5,0.95,0.373,0.658,1.49,1266,820,35.23,1.5,32.86
841360000B0073,2.2,1.1,0.378,0.714,6.71,1732,247,85.74,80.02,85.1
841450000K0076,2.0,1.25,0.53,0.525,3.9,1457,492,66.23,35.62,74.33
830460000E0066,2.25,1.5,0.556,0.437,3.31,1067,446,58.2,4.31,69.82
830940000E0404,2.35,1.6,0.558,0.408,4.33,597,192,67.84,21.11,76.88
261920000B0325,2.0,1.2,0.503,0.751,12.63,1768,163,90.78,87.73,92.08
84137000AH0496,2.05,1.2,0.488,0.428,5.61,1589,331,79.17,51.29,82.19
830570000B0717,2.15,1.0,0.486,0.601,1.89,709,430,39.35,0.0,46.97
831340000C0081,2.5,1.15,0.228,0.9,24.56,221,9,95.93,95.48,95.93
261820000C0083,2.35,0.8,0.321,0.68,1.36,1927,1323,31.34,0.0,26.21
83098000BK0131,2.45,1.45,0.576,0.439,3.31,6059,2651,56.25,0.3,69.83
830450000B0093,2.6,1.65,0.513,0.371,8.23,354,52,85.31,60.45,87.85
84024000AL0062,2.25,1.45,0.583,0.513,3.38,1299,573,55.89,13.93,70.44
070700000B0851,,,,,,,,,,
84118000AZ0063,2.2,1.05,0.531,0.53,2.48,2687,1401,47.86,1.56,59.66
840390000A0338,1.9,1.15,0.49,0.71,4.67,1092,260,76.19,66.48,78.57
840160000A0990,2.25,0.95,0.314,0.961,14.11,2187,122,94.42,94.19,92.91
830460000F2386,2.35,1.85,0.549,0.369,7.67,782,141,81.97,51.15,86.96
84012000AR0161,2.15,1.15,0.55,0.634,4.05,1117,371,66.79,47.63,75.29
263570000I0152,2.05,1.2,0.531,0.655,3.44,2056,746,63.72,44.6,70.91
84050000AK0124,2.35,0.95,0.267,0.667,650.62,5205,8,99.85,99.77,99.85
13079000AH0228,2.2,1.55,0.573,0.488,2.95,1302,634,51.31,0.15,66.13
831400000B1769,2.35,1.3,0.532,0.516,15.49,2882,243,91.57,83.66,93.55
13056000DM0362,2.0,1.25,0.51,0.565,11.51,2763,293,89.4,81.22,91.31
841500000B0564,2.3,1.05,0.317,0.73,1.52,1946,1258,35.35,11.46,34.33
831400000F0118,2.25,1.35,0.528,0.38,3.64,5793,2059,64.46,6.35,72.54
26317000AE0096,2.0,1.25,0.537,0.574,2.78,1870,895,52.14,16.63,64.06
840870000G0854,1.95,0.85,0.412,0.697,1.42,364,251,31.04,1.1,29.4
84104000AI0120,2.1,1.15,0.495,0.658,5.05,4745,1064,77.58,65.92,80.21
840720000F1421,2.25,1.1,0.361,0.747,1.65,1710,1022,40.23,19.94,39.53
26377000AY0067,2.05,1.2,0.533,0.507,2.81,1204,558,53.65,8.55,64.37
840030000E0262,2.2,1.45,0.551,0.473,3.37,1244,506,59.32,13.99,70.34
262330000A0282,2.0,1.25,0.514,0.456,3.01,11721,4843,58.68,9.42,66.81
26345000AP0343,2.15,1.15,0.517,0.685,3.58,969,331,65.84,50.15,72.03
841060000C1545,2.0,1.25,0.53,0.575,3.84,18380,5914,67.82,44.08,73.94
830910000E3471,2.55,1.95,0.538,0.556,3.11,579,240,58.55,25.39,67.88
841300000B0062,2.0,1.25,0.511,0.585,9.46,2204,286,87.02,77.81,89.43
840390000F1704,1.65,1.25,0.482,0.546,1.89,370,207,44.05,0.0,47.03
84073000AW0064,2.15,1.2,0.505,0.404,3.83,1364,429,68.55,22.14,73.9
830580000H0778,2.45,1.9,0.525,0.4,7.67,667,110,83.51,58.77,86.96
841460000A0753,2.25,1.0,0.525,0.535,2.38,2837,1504,46.99,0.99,58.05
84008000AC0149,2.15,1.15,0.544,0.55,3.47,371,143,61.46,29.92,71.16
841500000E0517,2.1,1.15,0.418,0.683,1.69,3548,2153,39.32,11.13,40.78
070510000A1306,2.1,0.7,0.364,0.789,1.15,380,296,22.11,1.32,13.16
83148000BV0066,2.55,1.65,0.539,0.4,6.84,1094,209,80.9,52.29,85.37
830940000B0724,1.65,1.15,0.426,0.431,2.42,2032,877,56.84,0.0,58.66
840710000A1573,2.3,1.15,0.367,0.635,2.81,508,186,63.39,42.32,64.37
83104000CD0069,1.9,1.2,0.378,0.444,53.78,1452,28,98.07,95.66,98.14
830910000D0538,2.4,1.9,0.452,0.478,3.04,167,64,61.68,19.76,67.07
13110000BL0068,2.45,1.55,0.554,0.464,3.01,511,235,54.01,0.98,66.73
83096000AD0043,2.15,1.15,0.543,0.515,2.6,1950,997,48.87,0.67,61.59
263770000H0120,2.15,1.15,0.537,0.534,3.52,1398,523,62.59,29.97,71.6
26317000AE0226,2.2,1.1,0.538,0.504,2.59,1297,654,49.58,0.0,61.45
83097000AO0181,2.5,1.45,0.57,0.451,3.27,933,412,55.84,2.14,69.45
830270000E0359,2.0,1.25,0.538,0.63,5.32,6431,1559,75.76,61.53,81.2
84028000AR0011,2.15,1.15,0.461,0.818,3.53,2063,615,70.19,63.55,71.69
830720000I0338,2.4,1.3,0.546,0.499,24.43,7868,433,94.5,88.97,95.91
841380000F0492,1.7,1.0,0.331,0.6,412.32,7834,18,99.77,99.62,99.76
84039000AA0074,1.6,1.3,0.458,0.716,30.2,4439,149,96.64,95.31,96.69
07264000AO0059,2.35,1.05,0.391,0.719,1.88,1485,789,46.87,26.06,46.8
841220000A0201,2.25,1.1,0.435,0.708,2.2,1328,646,51.36,31.25,54.59
26271000ZE0101,2.0,1.25,0.52,0.591,5.15,979,234,76.1,59.55,80.59
830730000G1510,2.4,1.6,0.583,0.466,3.26,1192,552,53.69,0.59,69.3
831080000G0118,2.1,1.25,0.463,0.393,30.12,2681,99,96.31,90.6,96.68
840020000C0202,2.1,1.15,0.554,0.7,2.53,38,21,44.74,21.05,60.53
130030000A0304,2.0,1.2,0.494,0.711,8.92,821,106,87.09,81.85,88.79
263570000S0066,1.8,1.2,0.475,0.733,32.75,6944,225,96.76,95.58,96.95
841380000H1092,1.9,1.25,0.459,0.726,13.78,813,61,92.5,89.67,92.74
830920000A0404,2.3,1.25,0.504,0.386,5.68,2886,620,78.52,44.35,82.4
84018000AI0139,2.15,1.15,0.506,0.517,8.77,3631,485,86.64,74.14,88.6
841380000B0106,2.2,1.1,0.544,0.57,3.09,1158,491,57.6,25.65,67.62
070150000C0549,1.55,1.15,0.428,0.534,1.88,470,250,46.81,0.43,46.81
071690000C0932,2.0,0.95,0.477,0.522,2.1,4599,2394,47.95,0.3,52.49
84104000AB0205,2.15,1.15,0.555,0.606,2.93,8903,4112,53.81,23.78,65.89
840870000K0506,1.9,1.15,0.358,0.659,1.68,791,480,39.32,7.96,40.58
13082000CE0013,2.0,1.25,0.537,0.583,3.74,6328,2226,64.82,39.68,73.29
840490000D0268,1.75,1.25,0.381,0.6,37.33,560,15,97.32,95.54,97.32
830750000A0198,2.5,1.25,0.482,0.684,19.55,5670,336,94.07,91.34,94.89
071690000B0251,,,,,,,,,,
07056000AK0101,2.2,0.9,0.438,0.693,1.46,780,551,29.36,0.0,31.28
840170000D0107,2.25,1.1,0.539,0.572,2.31,1431,809,43.47,1.19,56.74
840870000K0394,2.0,1.1,0.512,0.575,2.91,10048,4155,58.65,28.07,65.61
840200000C0216,2.5,1.15,0.473,0.642,33.2,1328,43,96.76,94.95,96.99
07279000AO0103,2.25,1.35,0.556,0.537,2.68,322,169,47.52,2.17,62.73
83121000AP0005,1.05,0.7,0.25,0.764,93.37,15967,68,99.57,99.44,98.93
830910000D0335,2.25,1.3,0.421,0.527,56.08,1402,29,97.93,96.08,98.22
831000000A1753,2.0,0.85,0.473,0.512,2.14,2741,1401,48.89,0.11,53.34
840370000B0616,2.0,1.1,0.499,0.525,2.97,37145,14538,60.86,25.48,66.37
26345000BM0001,2.1,1.0,0.487,0.609,1.96,1347,802,40.46,2.23,49.0
831000000A0435,1.95,0.9,0.464,0.537,2.07,2356,1237,47.5,2.16,51.66
84032000AS0215,2.0,1.25,0.533,0.538,3.64,2844,1011,64.45,33.93,72.54
841480000A0840,2.2,1.1,0.38,0.64,60.07,901,16,98.22,97.23,98.34
840960000F0006,2.0,1.25,0.541,0.56,3.08,2360,997,57.75,24.62,67.58
26345000BK0287,2.2,1.05,0.365,0.796,1.77,133,74,44.36,30.08,43.61
840400000A0144,1.7,1.2,0.444,0.683,8.36,1354,166,87.74,82.05,88.04
263570000A0210,2.0,1.25,0.49,0.409,3.42,817,291,64.38,12.85,70.75
840490000E0261,2.05,1.2,0.488,0.726,14.96,1586,114,92.81,90.1,93.32
26377000AM0218,2.05,1.2,0.513,0.616,4.91,569,138,75.75,60.63,79.61
26179000ZB0058,2.0,1.25,0.527,0.521,2.93,12056,5043,58.17,19.71,65.82
261880000C0758,2.05,1.2,0.451,0.614,3.5,294,97,67.01,46.26,71.43
840120000A0331,2.0,1.15,0.464,0.394,2.87,3310,1311,60.39,0.0,65.17
07042000BE0019,2.05,1.2,0.471,0.576,33.12,2186,68,96.89,94.6,96.98
830910000E0130,1.95,0.9,0.466,0.516,2.13,3098,1601,48.32,0.0,53.03
840200000C1743,2.35,1.4,0.548,0.405,5.61,3509,850,75.78,40.18,82.19
841090000B0112,2.25,1.1,0.444,0.756,2.82,7664,2880,62.42,50.29,64.5
070150000A0202,2.0,1.15,0.539,0.603,2.13,576,334,42.01,3.82,52.95
840370000C0908,1.6,1.05,0.361,0.643,26.33,790,27,96.58,94.68,96.2
840960000B0158,2.0,1.25,0.504,0.571,25.2,5444,252,95.37,91.9,96.03
83104000BZ0377,1.9,1.3,0.507,0.486,5.93,3207,648,79.79,58.43,83.13
831400000A0390,2.3,1.9,0.6,0.455,5.16,1141,345,69.76,33.57,80.63
830720000F0860,,,,,,,,,,
840870000B0721,1.8,1.2,0.498,0.672,5.1,6408,1428,77.72,66.84,80.4
84028000AO0041,2.2,1.1,0.326,0.904,4.66,373,75,79.89,77.75,78.55
84082000AN0063,2.3,1.05,0.357,0.658,1.79,1202,669,44.34,15.39,44.18
830510000A0269,2.45,1.45,0.385,0.389,20.3,406,21,94.83,86.7,95.07
830830000C0465,2.6,1.75,0.581,0.418,3.98,1936,715,63.07,11.62,74.9
261800000C1167,2.05,1.2,0.493,0.457,3.75,862,273,68.33,30.63,73.32
841380000Q0481,1.65,1.2,0.433,0.551,18.85,2300,124,94.61,90.22,94.7
84012000AE0500,2.2,1.1,0.428,0.869,2.88,3499,1258,64.05,58.65,65.22
841150000C0209,2.25,1.05,0.525,0.519,2.42,2357,1224,48.07,0.0,58.76
071400000D0531,2.3,1.0,0.286,0.803,2.26,147,57,61.22,51.7,55.78
84004000AO0097,2.0,1.1,0.502,0.542,3.3,1964,713,63.7,32.99,69.65
13079000AT0203,2.15,1.5,0.492,0.489,9.62,558,68,87.81,75.09,89.61
84081000BA0014,2.1,1.15,0.395,0.574,1.92,2698,1487,44.89,3.97,47.85
840960000D0299,,,,,,,,,,
830720000H0743,2.15,1.7,0.479,0.446,10.89,599,62,89.65,76.79,90.82
83042000AB0033,2.25,1.35,0.536,0.444,2.94,1993,872,56.25,1.46,66.03
13050000BP0146,2.5,1.0,0.297,0.794,1.49,746,475,36.33,19.84,32.98
840960000B0606,2.2,0.8,0.472,0.717,1.44,664,471,29.07,1.05,30.72
840840000D0280,2.5,0.9,0.326,0.703,1.32,3673,2553,30.49,1.2,24.37
073080000D0120,2.2,0.95,0.524,0.521,2.44,1274,663,47.96,0.16,58.95
830790000A0977,2.35,0.55,0.313,0.68,1.05,1686,1407,16.55,0.0,4.39
07168000AD0073,2.2,1.45,0.53,0.516,15.26,763,63,91.74,84.01,93.45
830910000E0506,1.7,0.85,0.392,0.479,1.95,5421,2593,52.17,0.11,48.81
84118000BC0261,2.2,1.05,0.534,0.532,2.41,2090,1103,47.22,0.72,58.42
830350000B0260,2.0,1.25,0.546,0.626,4.24,1745,531,69.57,51.4,76.39
84028000AZ0280,2.15,1.15,0.543,0.534,2.92,2318,1067,53.97,13.76,65.7
84081000BM0161,2.0,1.25,0.522,0.598,2.35,233,125,46.35,10.3,57.51
83097000AN0205,2.25,1.85,0.564,0.525,6.73,922,191,79.28,60.52,85.14
841000000A0315,2.15,1.15,0.528,0.683,5.81,773,170,78.01,67.79,82.79
261880000D0399,2.3,1.05,0.485,0.582,3.1,487,177,63.66,37.58,67.76
840970000D0288,2.05,1.2,0.496,0.66,59.18,6687,126,98.12,97.14,98.31
84104000AL0160,2.1,1.15,0.345,0.727,1.82,477,264,44.65,23.9,45.07
84073000AB0064,1.5,0.95,0.327,0.706,34.93,1956,48,97.55,96.52,97.14
840960000D0013,2.35,1.05,0.355,0.712,1.39,300,210,30.0,1.67,28.0
26317000AD0042,2.0,1.25,0.535,0.581,2.9,1295,569,56.06,24.32,65.48
83112000CY0014,2.15,1.15,0.527,0.565,2.73,1320,619,53.11,16.97,63.41
841220000B0530,2.25,1.1,0.532,0.699,6.09,2101,419,80.06,71.49,83.58
830450000D0368,2.75,1.7,0.536,0.385,5.06,319,84,73.67,31.66,80.25
84129000CD0037,2.25,0.75,0.37,0.725,1.29,10661,7778,27.04,0.0,22.42
830270000C1047,1.95,1.25,0.456,0.592,4.31,2657,681,74.37,56.72,76.78
840720000E0235,2.25,1.05,0.422,0.719,1.42,1848,1326,28.25,0.16,29.44
830490000D0850,2.2,1.3,0.539,0.412,3.33,3412,1353,60.35,3.84,69.99
830650000A4793,2.25,1.3,0.539,0.413,4.02,672,225,66.52,18.9,75.15
261820000D0123,2.0,1.25,0.527,0.527,3.1,1300,531,59.15,22.54,67.77
073450000A0112,1.6,1.2,0.461,0.573,1.83,616,350,43.18,0.81,45.29
841340000E0007,2.15,1.15,0.543,0.584,2.75,563,271,51.87,17.58,63.59
83096000AI0027,2.25,1.65,0.577,0.438,3.45,1086,459,57.73,3.59,70.99
840720000F0537,2.3,1.05,0.348,0.672,6.36,5353,845,84.21,76.5,84.27
841380000S0272,2.15,1.15,0.522,0.49,3.49,1605,582,63.74,25.98,71.34
84135000AX0009,2.0,1.15,0.402,0.95,14.14,2857,191,93.31,92.96,92.93
